date,sent_fr,sent_de,sentiment_diff,sent_fr_ma7,sent_de_ma7,diff_ma7
2024-07-01,0.0,-0.43975000000000003,0.43975000000000003,0.0,0.07214999999999996,-0.07214999999999992
2024-07-02,0.0,0.0,0.0,0.0,0.07214999999999996,-0.07214999999999992
2024-07-03,0.0,-0.24503333333333333,0.24503333333333333,0.0,0.037145238095238065,-0.037145238095238016
2024-07-04,-0.23750000000000002,0.0,-0.23750000000000002,-0.0339285714285714,0.037145238095238065,-0.07107380952380946
2024-07-05,-0.178125,-0.067475,-0.11065000000000001,-0.05937499999999997,0.005010714285714259,-0.06438571428571421
2024-07-06,-0.11875000000000001,-0.13495,0.01619999999999998,-0.07633928571428569,-0.05925833333333335,-0.017080952380952318
2024-07-07,-0.05937500000000001,-0.202425,0.14304999999999998,-0.08482142857142853,-0.15566190476190478,0.07084047619047626
2024-07-08,0.0,-0.2699,0.2699,-0.08482142857142853,-0.13139761904761907,0.046576190476190514
2024-07-09,-0.3146333333333333,-0.4963333333333333,0.18169999999999997,-0.1297690476190476,-0.20230238095238096,0.07253333333333337
2024-07-10,-0.5436666666666666,-0.7227666666666667,0.17910000000000004,-0.20743571428571425,-0.27055,0.06311428571428576
2024-07-11,0.2894333333333333,-0.9492,1.2386333333333335,-0.13215952380952378,-0.40614999999999996,0.2739904761904763
2024-07-12,-0.12938333333333335,0.0,-0.12938333333333335,-0.12519642857142857,-0.39651071428571427,0.2713142857142858
2024-07-13,-0.5482,0.0,-0.5482,-0.18654642857142859,-0.37723214285714285,0.19068571428571435
2024-07-14,-0.172275,-0.944,0.771725,-0.202675,-0.4831714285714286,0.28049642857142865
2024-07-15,0.20365,-0.38465,0.5883,-0.17358214285714285,-0.49956428571428574,0.3259821428571429
2024-07-16,0.0,0.7648,-0.7648,-0.1286345238095238,-0.31940238095238094,0.19076785714285727
2024-07-17,0.0,-0.237675,0.237675,-0.05096785714285713,-0.2501035714285714,0.19913571428571436
2024-07-18,-0.1363,0.28245,-0.41874999999999996,-0.11178690476190475,-0.07415357142857142,-0.03763333333333328
2024-07-19,0.0,0.0,0.0,-0.0933035714285714,-0.07415357142857142,-0.019149999999999945
2024-07-20,0.0,0.0,0.0,-0.014989285714285693,-0.07415357142857142,0.05916428571428577
2024-07-21,0.09,0.0,0.09,0.022478571428571452,0.060703571428571426,-0.03822499999999994
2024-07-22,0.18,-0.04730000000000001,0.2273,0.019100000000000023,0.10889642857142856,-0.08979642857142853
2024-07-23,0.27,-0.2125,0.48250000000000004,0.057671428571428596,-0.03071785714285714,0.08838928571428577
2024-07-24,0.2939333333333333,0.0,0.2939333333333333,0.0996619047619048,0.003235714285714286,0.09642619047619053
2024-07-25,-0.33305,0.16948000000000002,-0.50253,0.07155476190476193,-0.012902857142857136,0.0844576190476191
2024-07-26,0.16873333333333332,-0.20815,0.37688333333333335,0.09565952380952382,-0.04263857142857142,0.1382980952380953
2024-07-27,0.0,0.0,0.0,0.09565952380952382,-0.04263857142857142,0.1382980952380953
