date,sent_fr,sent_de,sent_fr_norm,sent_de_norm,sentiment_diff_norm,sent_fr_ma7,sent_de_ma7,sent_fr_norm_ma7,sent_de_norm_ma7,diff_norm_ma7
2025-06-03,-0.19408571428571428,0.3012333333333333,-0.43819927133271835,1.4309518272504362,-1.8691510985831545,-0.25762214285714274,0.03292380952380949,-0.6683386361015915,0.47634326104241165,-1.1446818971440031
2025-06-04,-0.36825,0.25457142857142856,-1.0690508785276278,1.264935156023665,-2.333986034551293,-0.29814153061224485,0.036816156462585,-0.8151065040546891,0.49019169876334207,-1.305298202818031
2025-06-05,5.9999999999993395e-05,-0.39565,0.2650283472622252,-1.0484637007644093,1.3134920480266346,-0.2981329591836734,-0.019705272108843572,-0.8150754569346205,0.28909619114765034,-1.1041716480822708
2025-06-06,0.167925,-0.3548857142857143,0.8730629084666823,-0.9034299509902716,1.7764928594569538,-0.2540465306122448,-0.016496088435374184,-0.6553871821215254,0.3005140274649465,-0.9559012095864717
2025-06-07,0.11195,-0.2365904761904762,0.6703122781183698,-0.4825516831450369,1.1528639612634066,-0.1062465306122448,-0.05029472789115651,-0.12003134173777197,0.18026309379487943,-0.3002944355326513
2025-06-08,0.055975,-0.11829523809523812,0.4675616477700572,-0.061673415299802185,0.5292350630698593,-0.032346530612244816,-0.04625476190476195,0.14764657845410475,0.1946367398848301,-0.04699016143072521
2025-06-09,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,-0.032346530612244816,-0.0785166666666667,0.14764657845410475,0.07985329794571627,0.06779328050838862
2025-06-10,-0.7487999999999999,0.0,-2.447465391775512,0.3592048525454326,-2.8066702443209444,-0.11159142857142848,-0.12155000000000005,-0.1393914387520086,-0.07325341272642712,-0.06613802602558135
2025-06-11,-0.06070000000000001,-0.951,0.044945662135588774,-3.0243229983269537,3.0692686604625425,-0.0676557142857142,-0.2937744897959184,0.019750924199879474,-0.6860045776336584,0.705755501833538
2025-06-12,-0.3077,0.35733333333333334,-0.8497288478426731,1.6305479496836024,-2.4802767975262756,-0.11162142857142847,-0.1862054421768708,-0.13950010367224885,-0.30328862756965674,0.163788523897408
2025-06-13,0.0,0.8034,0.2648110174217447,3.217592103219329,-2.952781085797584,-0.1356107142857142,-0.020736054421768735,-0.2263932309643828,0.2854288087460005,-0.5118220397103831
2025-06-14,0.0,0.40169999999999995,0.2648110174217447,1.7883984778823805,-1.5235874604606359,-0.15160357142857134,0.07044829931972785,-0.2843219824924721,0.6098502603213458,-0.8941722428138178
2025-06-15,-0.835,0.0,-2.759695929265902,0.3592048525454326,-3.1189007818113343,-0.27888571428571424,0.08734761904761901,-0.7453587792118948,0.6699757271563794,-1.4153345063682738
2025-06-16,-0.944,-0.9368,-3.1545118061389,-2.9738013416682914,-0.18071046447060857,-0.4137428571428571,-0.046480952380952414,-1.233833468291987,0.19383198512584737,-1.4276654534178341
2025-06-17,-0.6975666666666666,0.0,-2.261889855765176,0.3592048525454326,-2.6210947083106086,-0.4064238095238094,-0.046480952380952414,-1.2073226774333676,0.19383198512584743,-1.4011546625592146
2025-06-18,-0.47384999999999994,0.0,-1.4515513977733945,0.3592048525454326,-1.810756250318827,-0.465445238095238,0.08937619047619043,-1.4211079717060795,0.6771931066790454,-2.098301078385125
2025-06-19,0.0,-0.8379333333333333,0.2648110174217447,-2.622047272068309,2.886858289490054,-0.42148809523809516,-0.08137619047619052,-1.2618879909540197,0.06967950357162955,-1.3315674945256488
2025-06-20,-0.31456666666666666,-0.09944999999999998,-0.8746010406976693,0.005375362777547469,-0.8799764034752168,-0.4664261904761903,-0.21035476190476193,-1.424661142113936,-0.3892086022057678,-1.035452539908168
2025-06-21,-0.2097111111111111,-0.223525,-0.49479702132453124,-0.43606650693537724,-0.058730514389154,-0.49638492063492057,-0.29967261904761905,-1.5331765762205471,-0.7069893143225904,-0.8261872618979563
2025-06-22,-0.10485555555555554,-0.2064375,-0.11499300195139324,-0.37527152044559603,0.2602785184942028,-0.39207857142857133,-0.3291636904761905,-1.1553618723184742,-0.8119145104641659,-0.3434473618543081
